p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-109421-1	1.43933851681764e-16	0.112487795238561	0.393	0.025	4.80183479949601e-11	Endo	Peak-109421-1
Peak-34097-1	1.46505475803204e-16	0.142574685199429	0.643	0.095	4.887627780461e-11	Endo	Peak-34097-1
Peak-36938-1	1.49912194440038e-16	0.155926976922132	0.571	0.066	5.00128068359188e-11	Endo	Peak-36938-1
Peak-81467-1	1.53104110278703e-16	0.0803717049315297	0.429	0.032	5.10776746465193e-11	Endo	Peak-81467-1
Peak-14468-1	1.6432048820439e-16	0.0950284794709968	0.357	0.019	5.48196153518193e-11	Endo	Peak-14468-1
Peak-36643-1	1.7312242370375e-16	0.185749103015775	0.536	0.06	5.77560642615029e-11	Endo	Peak-36643-1
Peak-109221-1	1.76433041110736e-16	0.093835880466408	0.321	0.013	5.8860532577117e-11	Endo	Peak-109221-1
Peak-73589-1	1.88297341733858e-16	0.0924968690383518	0.357	0.019	6.28186293651992e-11	Endo	Peak-73589-1
Peak-49659-1	2.0495949160843e-16	0.0983765785900754	0.5	0.047	6.83773558334549e-11	Endo	Peak-49659-1
Peak-35309-3	2.05041596176896e-16	0.0593794612292761	0.321	0.013	6.8404747066959e-11	Endo	Peak-35309-3
Peak-64137-2	2.09778269350448e-16	0.0835793381966745	0.393	0.025	6.99849675510805e-11	Endo	Peak-64137-2
Peak-11035-2	2.1259434100721e-16	0.21994350760937	0.893	0.25	7.09244484807792e-11	Endo	Peak-11035-2
Peak-31496-1	2.14130115799837e-16	0.156502254745227	0.607	0.085	7.1436804452447e-11	Endo	Peak-31496-1
Peak-24038-3	2.18405556687486e-16	0.192523996095271	0.75	0.142	7.28631513887389e-11	Endo	Peak-24038-3
Peak-38548-3	2.25245093412017e-16	0.0916248997370168	0.536	0.054	7.51449165935568e-11	Endo	Peak-38548-3
Peak-27127-2	2.3404731227452e-16	0.128181269764888	0.571	0.07	7.80814600371516e-11	Endo	Peak-27127-2
